"age_group_id","cause_id","location_id","measure_id","metric_id","sex_id","year_id","acause","age_group_name","cause_name","expected","location_name","location_type","measure","measure_name","metric_name","sex","val","upper","lower"
22,348,44637,2,1,1,1990,"ntd_leish_visc","All Ages","Visceral leishmaniasis",FALSE,"Low SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",3557106.5018564,6269230.79183536,1789134.14884705
22,348,44637,2,1,1,2023,"ntd_leish_visc","All Ages","Visceral leishmaniasis",FALSE,"Low SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",178358.090606627,278247.434545249,91870.9052646068
22,348,44637,2,1,2,1990,"ntd_leish_visc","All Ages","Visceral leishmaniasis",FALSE,"Low SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",1664023.00249391,3239687.76641043,752658.24542764
22,348,44637,2,1,2,2023,"ntd_leish_visc","All Ages","Visceral leishmaniasis",FALSE,"Low SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",74092.3284920409,117408.128728112,38542.08494845
22,348,44638,2,1,1,1990,"ntd_leish_visc","All Ages","Visceral leishmaniasis",FALSE,"North America","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",0,0,0
22,348,44638,2,1,1,2023,"ntd_leish_visc","All Ages","Visceral leishmaniasis",FALSE,"North America","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",0,0,0
22,348,44638,2,1,2,1990,"ntd_leish_visc","All Ages","Visceral leishmaniasis",FALSE,"North America","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",0,0,0
22,348,44638,2,1,2,2023,"ntd_leish_visc","All Ages","Visceral leishmaniasis",FALSE,"North America","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",0,0,0
22,348,44639,2,1,1,1990,"ntd_leish_visc","All Ages","Visceral leishmaniasis",FALSE,"Middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",128916.344379713,386127.244396607,540.105669958598
22,348,44639,2,1,1,2023,"ntd_leish_visc","All Ages","Visceral leishmaniasis",FALSE,"Middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",22889.786717616,69612.8215123667,48.837099455183
22,348,44639,2,1,2,1990,"ntd_leish_visc","All Ages","Visceral leishmaniasis",FALSE,"Middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",81958.5994509201,258186.210331141,233.710016610382
22,348,44639,2,1,2,2023,"ntd_leish_visc","All Ages","Visceral leishmaniasis",FALSE,"Middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",11647.3513537654,35363.0019293865,21.189399848061
22,349,44634,2,1,1,1990,"ntd_leish_cut","All Ages","Cutaneous and mucocutaneous leishmaniasis",FALSE,"High-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",60407.0002624209,116646.583408037,32095.1635612407
22,349,44634,2,1,1,2023,"ntd_leish_cut","All Ages","Cutaneous and mucocutaneous leishmaniasis",FALSE,"High-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",66452.330875728,101932.665244238,42418.7065971656
22,349,44634,2,1,2,1990,"ntd_leish_cut","All Ages","Cutaneous and mucocutaneous leishmaniasis",FALSE,"High-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",50002.965309181,90903.5312682784,27375.4629737692
22,349,44634,2,1,2,2023,"ntd_leish_cut","All Ages","Cutaneous and mucocutaneous leishmaniasis",FALSE,"High-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",53501.5412639577,82106.8193135286,34533.5426971017
22,349,44635,2,1,1,1990,"ntd_leish_cut","All Ages","Cutaneous and mucocutaneous leishmaniasis",FALSE,"High SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",15048.0435575006,26698.5204409509,8085.15554002489
22,349,44635,2,1,1,2023,"ntd_leish_cut","All Ages","Cutaneous and mucocutaneous leishmaniasis",FALSE,"High SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",15751.188227068,24459.8866944016,10197.4432668749
22,349,44635,2,1,2,1990,"ntd_leish_cut","All Ages","Cutaneous and mucocutaneous leishmaniasis",FALSE,"High SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",12818.1952709792,22169.8545842465,6970.92657845355
22,349,44635,2,1,2,2023,"ntd_leish_cut","All Ages","Cutaneous and mucocutaneous leishmaniasis",FALSE,"High SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",12474.0780734301,18923.151883163,8133.41715493318
22,349,44636,2,1,1,1990,"ntd_leish_cut","All Ages","Cutaneous and mucocutaneous leishmaniasis",FALSE,"Low-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",53560.6430861015,104344.351376599,26120.9597303846
22,349,44636,2,1,1,2023,"ntd_leish_cut","All Ages","Cutaneous and mucocutaneous leishmaniasis",FALSE,"Low-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",71351.7938246108,109391.049490553,45591.9284912259
22,349,44636,2,1,2,1990,"ntd_leish_cut","All Ages","Cutaneous and mucocutaneous leishmaniasis",FALSE,"Low-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",45071.0615285206,89210.6382738696,23738.9784217851
22,349,44636,2,1,2,2023,"ntd_leish_cut","All Ages","Cutaneous and mucocutaneous leishmaniasis",FALSE,"Low-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",64565.8510358751,98384.3402250839,42888.2843786636
22,349,44637,2,1,1,1990,"ntd_leish_cut","All Ages","Cutaneous and mucocutaneous leishmaniasis",FALSE,"Low SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",127880.176644004,209893.159003098,70975.4923504241
22,349,44637,2,1,1,2023,"ntd_leish_cut","All Ages","Cutaneous and mucocutaneous leishmaniasis",FALSE,"Low SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",177248.358681411,259563.392442352,115770.943487349
22,349,44637,2,1,2,1990,"ntd_leish_cut","All Ages","Cutaneous and mucocutaneous leishmaniasis",FALSE,"Low SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",131986.134619201,223269.137686802,73136.66218616
22,349,44637,2,1,2,2023,"ntd_leish_cut","All Ages","Cutaneous and mucocutaneous leishmaniasis",FALSE,"Low SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",176555.321487259,266239.2054443,116446.984415466
22,349,44638,2,1,1,1990,"ntd_leish_cut","All Ages","Cutaneous and mucocutaneous leishmaniasis",FALSE,"North America","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",0.0440335548596093,0.111075997397861,0.0145401082924217
22,349,44638,2,1,1,2023,"ntd_leish_cut","All Ages","Cutaneous and mucocutaneous leishmaniasis",FALSE,"North America","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",0.0670064647386531,0.116393316578068,0.0359214073869639
22,349,44638,2,1,2,1990,"ntd_leish_cut","All Ages","Cutaneous and mucocutaneous leishmaniasis",FALSE,"North America","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",0.0315278942639645,0.0843315275789976,0.00973395393680919
22,349,44638,2,1,2,2023,"ntd_leish_cut","All Ages","Cutaneous and mucocutaneous leishmaniasis",FALSE,"North America","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",0.0448038766691219,0.0775935450802649,0.0229805621156264
22,349,44639,2,1,1,1990,"ntd_leish_cut","All Ages","Cutaneous and mucocutaneous leishmaniasis",FALSE,"Middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",62948.3075605067,162205.166656986,24190.3245905642
22,349,44639,2,1,1,2023,"ntd_leish_cut","All Ages","Cutaneous and mucocutaneous leishmaniasis",FALSE,"Middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",68614.5931920891,124627.85754896,39130.5003114599
22,349,44639,2,1,2,1990,"ntd_leish_cut","All Ages","Cutaneous and mucocutaneous leishmaniasis",FALSE,"Middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",40063.4975362582,99856.9351112986,15729.5988558847
22,349,44639,2,1,2,2023,"ntd_leish_cut","All Ages","Cutaneous and mucocutaneous leishmaniasis",FALSE,"Middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",47361.7054993873,83297.93664957,26220.2484333314
22,350,44634,2,1,1,1990,"ntd_afrtryp","All Ages","African trypanosomiasis",FALSE,"High-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",0,0,0
22,350,44634,2,1,1,2023,"ntd_afrtryp","All Ages","African trypanosomiasis",FALSE,"High-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",0,0,0
22,350,44634,2,1,2,1990,"ntd_afrtryp","All Ages","African trypanosomiasis",FALSE,"High-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",0,0,0
22,350,44634,2,1,2,2023,"ntd_afrtryp","All Ages","African trypanosomiasis",FALSE,"High-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",0,0,0
22,350,44635,2,1,1,1990,"ntd_afrtryp","All Ages","African trypanosomiasis",FALSE,"High SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",0,0,0
22,350,44635,2,1,1,2023,"ntd_afrtryp","All Ages","African trypanosomiasis",FALSE,"High SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",0,0,0
22,350,44635,2,1,2,1990,"ntd_afrtryp","All Ages","African trypanosomiasis",FALSE,"High SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",0,0,0
22,350,44635,2,1,2,2023,"ntd_afrtryp","All Ages","African trypanosomiasis",FALSE,"High SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",0,0,0
22,350,44636,2,1,1,1990,"ntd_afrtryp","All Ages","African trypanosomiasis",FALSE,"Low-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",56873.005104884,101508.915792483,25954.1120186765
22,350,44636,2,1,1,2023,"ntd_afrtryp","All Ages","African trypanosomiasis",FALSE,"Low-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",136.760062092236,249.761873777832,68.9819826806109
22,350,44636,2,1,2,1990,"ntd_afrtryp","All Ages","African trypanosomiasis",FALSE,"Low-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",60772.7389941344,105032.744631696,26553.5199546513
22,350,44636,2,1,2,2023,"ntd_afrtryp","All Ages","African trypanosomiasis",FALSE,"Low-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",145.171861680971,255.485149425118,66.9001765756621
22,350,44637,2,1,1,1990,"ntd_afrtryp","All Ages","African trypanosomiasis",FALSE,"Low SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",700155.505706764,1218195.36264712,328604.853746812
22,350,44637,2,1,1,2023,"ntd_afrtryp","All Ages","African trypanosomiasis",FALSE,"Low SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",35729.3226897288,63236.2947521543,16546.3015500096
22,350,44637,2,1,2,1990,"ntd_afrtryp","All Ages","African trypanosomiasis",FALSE,"Low SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",654977.348168334,1153411.10722571,298445.081839992
22,350,44637,2,1,2,2023,"ntd_afrtryp","All Ages","African trypanosomiasis",FALSE,"Low SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",38599.9211539176,66651.3056186582,17895.2549922697
22,350,44638,2,1,1,1990,"ntd_afrtryp","All Ages","African trypanosomiasis",FALSE,"North America","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",0,0,0
22,350,44638,2,1,1,2023,"ntd_afrtryp","All Ages","African trypanosomiasis",FALSE,"North America","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",0,0,0
22,350,44638,2,1,2,1990,"ntd_afrtryp","All Ages","African trypanosomiasis",FALSE,"North America","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",0,0,0
22,350,44638,2,1,2,2023,"ntd_afrtryp","All Ages","African trypanosomiasis",FALSE,"North America","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",0,0,0
22,350,44639,2,1,1,1990,"ntd_afrtryp","All Ages","African trypanosomiasis",FALSE,"Middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",10268.2141813663,18691.6539693083,4604.87234677765
22,350,44639,2,1,1,2023,"ntd_afrtryp","All Ages","African trypanosomiasis",FALSE,"Middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",5492.75241253192,10482.6490034766,2288.22904471771
22,350,44639,2,1,2,1990,"ntd_afrtryp","All Ages","African trypanosomiasis",FALSE,"Middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",10189.0709392027,18784.2907238909,4423.69862370717
22,350,44639,2,1,2,2023,"ntd_afrtryp","All Ages","African trypanosomiasis",FALSE,"Middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",4989.13880089773,9595.92538107035,1976.41919313608
22,351,44634,2,1,1,1990,"ntd_schisto","All Ages","Schistosomiasis",FALSE,"High-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",102140.595688475,159951.09895051,64674.3601840547
22,351,44634,2,1,1,2023,"ntd_schisto","All Ages","Schistosomiasis",FALSE,"High-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",67913.6445061887,130927.11889642,35138.8778951735
22,351,44634,2,1,2,1990,"ntd_schisto","All Ages","Schistosomiasis",FALSE,"High-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",98177.2277567867,153641.962433293,66819.3288693522
22,351,44634,2,1,2,2023,"ntd_schisto","All Ages","Schistosomiasis",FALSE,"High-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",70299.2477895618,129845.009727867,36139.5951782542
22,351,44635,2,1,1,1990,"ntd_schisto","All Ages","Schistosomiasis",FALSE,"High SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",50651.3940764267,82177.9408980892,32891.4765033687
22,351,44635,2,1,1,2023,"ntd_schisto","All Ages","Schistosomiasis",FALSE,"High SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",47758.5106495652,91974.0426342264,23031.5529802377
22,351,44635,2,1,2,1990,"ntd_schisto","All Ages","Schistosomiasis",FALSE,"High SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",39417.8914642806,67087.0170855912,24339.1371233744
22,351,44635,2,1,2,2023,"ntd_schisto","All Ages","Schistosomiasis",FALSE,"High SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",37950.5921928535,72022.6882969657,20296.3023352647
22,351,44636,2,1,1,1990,"ntd_schisto","All Ages","Schistosomiasis",FALSE,"Low-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",124543.340869508,195316.795837979,79794.866419163
22,351,44636,2,1,1,2023,"ntd_schisto","All Ages","Schistosomiasis",FALSE,"Low-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",234550.632840508,418129.827061444,123748.793127043
22,351,44636,2,1,2,1990,"ntd_schisto","All Ages","Schistosomiasis",FALSE,"Low-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",122111.532085331,198470.813181778,78510.6969852212
22,351,44636,2,1,2,2023,"ntd_schisto","All Ages","Schistosomiasis",FALSE,"Low-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",266071.212680835,455635.844669938,146453.448514227
22,351,44637,2,1,1,1990,"ntd_schisto","All Ages","Schistosomiasis",FALSE,"Low SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",703914.742800756,955328.762624932,539602.235814921
22,351,44637,2,1,1,2023,"ntd_schisto","All Ages","Schistosomiasis",FALSE,"Low SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",603732.08662423,938320.218173455,394007.244859884
22,351,44637,2,1,2,1990,"ntd_schisto","All Ages","Schistosomiasis",FALSE,"Low SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",612029.792036446,847101.349308461,470503.76769595
22,351,44637,2,1,2,2023,"ntd_schisto","All Ages","Schistosomiasis",FALSE,"Low SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",603476.445628306,962249.657988104,397663.651005739
22,351,44638,2,1,1,1990,"ntd_schisto","All Ages","Schistosomiasis",FALSE,"North America","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",0,0,0
22,351,44638,2,1,1,2023,"ntd_schisto","All Ages","Schistosomiasis",FALSE,"North America","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",0,0,0
22,351,44638,2,1,2,1990,"ntd_schisto","All Ages","Schistosomiasis",FALSE,"North America","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",0,0,0
22,351,44638,2,1,2,2023,"ntd_schisto","All Ages","Schistosomiasis",FALSE,"North America","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",0,0,0
22,351,44639,2,1,1,1990,"ntd_schisto","All Ages","Schistosomiasis",FALSE,"Middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",140137.235022644,227956.518424736,83384.0252410579
22,351,44639,2,1,1,2023,"ntd_schisto","All Ages","Schistosomiasis",FALSE,"Middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",70408.0841841046,128914.051276867,40431.003401428
22,351,44639,2,1,2,1990,"ntd_schisto","All Ages","Schistosomiasis",FALSE,"Middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",129579.1091802,209047.490893924,76656.7309619185
22,351,44639,2,1,2,2023,"ntd_schisto","All Ages","Schistosomiasis",FALSE,"Middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",68190.1433362493,121427.279195443,40567.0317962577
22,352,44634,2,1,1,1990,"ntd_cysticer","All Ages","Cysticercosis",FALSE,"High-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",119471.425402305,167795.676855864,76798.797408425
22,352,44634,2,1,1,2023,"ntd_cysticer","All Ages","Cysticercosis",FALSE,"High-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",143151.535349845,216055.623093993,88687.7046881888
22,352,44634,2,1,2,1990,"ntd_cysticer","All Ages","Cysticercosis",FALSE,"High-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",154523.957084418,218005.68707048,98970.6189201888
22,352,44634,2,1,2,2023,"ntd_cysticer","All Ages","Cysticercosis",FALSE,"High-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",186250.729151664,275211.682997749,116908.067851381
22,352,44635,2,1,1,1990,"ntd_cysticer","All Ages","Cysticercosis",FALSE,"High SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",134169.377695822,203021.365227847,80997.3153511431
22,352,44635,2,1,1,2023,"ntd_cysticer","All Ages","Cysticercosis",FALSE,"High SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",131714.169828065,215271.513888591,73860.7376802244
22,352,44635,2,1,2,1990,"ntd_cysticer","All Ages","Cysticercosis",FALSE,"High SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",158905.854659749,228663.596906504,101048.913365097
22,352,44635,2,1,2,2023,"ntd_cysticer","All Ages","Cysticercosis",FALSE,"High SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",169484.048793258,274177.662575461,97501.1786941762
22,352,44636,2,1,1,1990,"ntd_cysticer","All Ages","Cysticercosis",FALSE,"Low-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",86923.311212072,123418.193188923,56488.695225047
22,352,44636,2,1,1,2023,"ntd_cysticer","All Ages","Cysticercosis",FALSE,"Low-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",81339.0590604846,115621.380736876,50935.0483514579
22,352,44636,2,1,2,1990,"ntd_cysticer","All Ages","Cysticercosis",FALSE,"Low-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",98295.2821206947,138907.561126872,63512.7282051494
22,352,44636,2,1,2,2023,"ntd_cysticer","All Ages","Cysticercosis",FALSE,"Low-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",98268.1381519614,138070.867453034,62605.0903198423
22,352,44637,2,1,1,1990,"ntd_cysticer","All Ages","Cysticercosis",FALSE,"Low SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",138650.969278635,181451.099508238,96533.2323408067
22,352,44637,2,1,1,2023,"ntd_cysticer","All Ages","Cysticercosis",FALSE,"Low SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",136752.589537857,181454.70015926,97089.4202655219
22,352,44637,2,1,2,1990,"ntd_cysticer","All Ages","Cysticercosis",FALSE,"Low SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",152787.734162315,206414.222304959,106284.967532943
22,352,44637,2,1,2,2023,"ntd_cysticer","All Ages","Cysticercosis",FALSE,"Low SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",156429.379875121,207708.780292096,106400.485454568
22,352,44638,2,1,1,1990,"ntd_cysticer","All Ages","Cysticercosis",FALSE,"North America","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",22627.7437894979,36167.2808444896,11546.6735804034
22,352,44638,2,1,1,2023,"ntd_cysticer","All Ages","Cysticercosis",FALSE,"North America","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",36575.8422143108,61825.3577819421,19178.1020500846
22,352,44638,2,1,2,1990,"ntd_cysticer","All Ages","Cysticercosis",FALSE,"North America","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",28348.5849169011,46579.3045605404,15669.6587961763
22,352,44638,2,1,2,2023,"ntd_cysticer","All Ages","Cysticercosis",FALSE,"North America","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",50461.5718477339,81036.9961701377,27411.6662346107
22,352,44639,2,1,1,1990,"ntd_cysticer","All Ages","Cysticercosis",FALSE,"Middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",30828.3605932068,43523.4144377847,20495.4810226777
22,352,44639,2,1,1,2023,"ntd_cysticer","All Ages","Cysticercosis",FALSE,"Middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",34700.3317526269,51469.3302983433,22742.4758456991
22,352,44639,2,1,2,1990,"ntd_cysticer","All Ages","Cysticercosis",FALSE,"Middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",38084.8511829266,53126.2390325725,24617.3033966947
22,352,44639,2,1,2,2023,"ntd_cysticer","All Ages","Cysticercosis",FALSE,"Middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",43385.0783371053,66226.8158766386,27920.8072640305
22,353,44634,2,1,1,1990,"ntd_echino","All Ages","Cystic echinococcosis",FALSE,"High-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",15564.9749947195,23128.873965025,9283.33121874797
22,353,44634,2,1,1,2023,"ntd_echino","All Ages","Cystic echinococcosis",FALSE,"High-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",6493.35249223204,8611.22351720995,4312.41156315176
22,353,44634,2,1,2,1990,"ntd_echino","All Ages","Cystic echinococcosis",FALSE,"High-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",14528.0494544803,22398.6836306013,8458.1471876858
22,353,44634,2,1,2,2023,"ntd_echino","All Ages","Cystic echinococcosis",FALSE,"High-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",6497.55474436553,8665.96810482206,4610.94378975689
22,353,44635,2,1,1,1990,"ntd_echino","All Ages","Cystic echinococcosis",FALSE,"High SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",15340.2582135308,19342.2699714894,11507.3006759713
22,353,44635,2,1,1,2023,"ntd_echino","All Ages","Cystic echinococcosis",FALSE,"High SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",9872.0370332229,13063.3582124132,6917.85980910211
22,353,44635,2,1,2,1990,"ntd_echino","All Ages","Cystic echinococcosis",FALSE,"High SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",12028.5464900108,15021.0161642787,8861.69303378939
22,353,44635,2,1,2,2023,"ntd_echino","All Ages","Cystic echinococcosis",FALSE,"High SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",10410.0144295525,13971.2234381586,7497.30705528074
22,353,44636,2,1,1,1990,"ntd_echino","All Ages","Cystic echinococcosis",FALSE,"Low-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",41093.9124223319,53789.4943973217,30793.1251756769
22,353,44636,2,1,1,2023,"ntd_echino","All Ages","Cystic echinococcosis",FALSE,"Low-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",7818.15110408595,10719.3125176978,5129.61733707208
22,353,44636,2,1,2,1990,"ntd_echino","All Ages","Cystic echinococcosis",FALSE,"Low-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",41698.628476939,53235.1936321376,31227.6469101704
22,353,44636,2,1,2,2023,"ntd_echino","All Ages","Cystic echinococcosis",FALSE,"Low-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",7600.99954589502,10410.4233545034,5375.4960786419
22,353,44637,2,1,1,1990,"ntd_echino","All Ages","Cystic echinococcosis",FALSE,"Low SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",81319.3753587778,110050.510914254,57762.8153725489
22,353,44637,2,1,1,2023,"ntd_echino","All Ages","Cystic echinococcosis",FALSE,"Low SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",19654.882156187,29005.8784049255,11483.3754389901
22,353,44637,2,1,2,1990,"ntd_echino","All Ages","Cystic echinococcosis",FALSE,"Low SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",76861.6857309938,104346.066688286,54597.3439122056
22,353,44637,2,1,2,2023,"ntd_echino","All Ages","Cystic echinococcosis",FALSE,"Low SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",17980.2507639593,26651.3105844278,10965.5077056889
22,353,44638,2,1,1,1990,"ntd_echino","All Ages","Cystic echinococcosis",FALSE,"North America","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",253.901085018582,363.993966712754,146.127601782687
22,353,44638,2,1,1,2023,"ntd_echino","All Ages","Cystic echinococcosis",FALSE,"North America","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",164.809573502352,231.226675105092,98.7066131665783
22,353,44638,2,1,2,1990,"ntd_echino","All Ages","Cystic echinococcosis",FALSE,"North America","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",167.543245043471,235.18682270011,99.6439495294708
22,353,44638,2,1,2,2023,"ntd_echino","All Ages","Cystic echinococcosis",FALSE,"North America","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",116.175344537633,164.597493824146,76.5178682372853
22,353,44639,2,1,1,1990,"ntd_echino","All Ages","Cystic echinococcosis",FALSE,"Middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",14307.6762066127,18933.2022689528,10351.3933112038
22,353,44639,2,1,1,2023,"ntd_echino","All Ages","Cystic echinococcosis",FALSE,"Middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",5564.04142861216,7406.10848041444,3791.7278546047
