measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
2,DALYs (Disability-Adjusted Life Years),26,Papua New Guinea,3,Both,22,All ages,644,Orofacial clefts,1,Number,1990,2768.3417131419624,7910.366917359164,495.6562225894212
2,DALYs (Disability-Adjusted Life Years),26,Papua New Guinea,3,Both,22,All ages,645,Down syndrome,1,Number,1990,7062.642743437654,18769.250540529734,1416.267112880981
2,DALYs (Disability-Adjusted Life Years),26,Papua New Guinea,3,Both,22,All ages,646,Turner syndrome,1,Number,1990,5.265638576312491,9.386452495263491,2.472331434937667
2,DALYs (Disability-Adjusted Life Years),26,Papua New Guinea,3,Both,22,All ages,647,Klinefelter syndrome,1,Number,1990,4.057452052584031,8.207893186756113,1.7816270724849474
2,DALYs (Disability-Adjusted Life Years),50,Montenegro,3,Both,22,All ages,562,Opioid use disorders,1,Number,1990,260.63044941643784,347.96256000271137,178.4911550382147
2,DALYs (Disability-Adjusted Life Years),50,Montenegro,3,Both,22,All ages,563,Cocaine use disorders,1,Number,1990,29.452202065183286,48.110995773209005,16.752129414946438
2,DALYs (Disability-Adjusted Life Years),50,Montenegro,3,Both,22,All ages,564,Amphetamine use disorders,1,Number,1990,99.46018044628799,164.56203306086104,56.96826696715364
2,DALYs (Disability-Adjusted Life Years),50,Montenegro,3,Both,22,All ages,565,Cannabis use disorders,1,Number,1990,51.63522086248976,82.82408985094659,28.62453351004339
2,DALYs (Disability-Adjusted Life Years),50,Montenegro,3,Both,22,All ages,566,Other drug use disorders,1,Number,1990,30.33690203323267,40.19264309443322,21.86962893500941
2,DALYs (Disability-Adjusted Life Years),50,Montenegro,3,Both,22,All ages,568,Major depressive disorder,1,Number,1990,2387.5253562427683,3299.4819657118182,1634.085158833313
2,DALYs (Disability-Adjusted Life Years),50,Montenegro,3,Both,22,All ages,569,Dysthymia,1,Number,1990,743.6426811704736,1087.5450302118024,471.25852739177344
2,DALYs (Disability-Adjusted Life Years),62,Russian Federation,3,Both,22,All ages,418,Liver cancer due to hepatitis B,1,Number,1990,24308.092699872737,28285.02764731639,20963.63062353908
2,DALYs (Disability-Adjusted Life Years),62,Russian Federation,3,Both,22,All ages,419,Liver cancer due to hepatitis C,1,Number,1990,19757.773375140663,22683.60657700729,17308.911888027942
2,DALYs (Disability-Adjusted Life Years),62,Russian Federation,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,1990,29102.75476080354,32749.819716646583,25742.94758532086
2,DALYs (Disability-Adjusted Life Years),62,Russian Federation,3,Both,22,All ages,421,Liver cancer due to other causes,1,Number,1990,3260.250908457194,3783.2676419087084,2855.533104305358
2,DALYs (Disability-Adjusted Life Years),26,Papua New Guinea,3,Both,22,All ages,969,Non-rheumatic degenerative mitral valve disease,1,Number,1990,147.3568717669222,332.9011382919123,61.035001047324485
2,DALYs (Disability-Adjusted Life Years),26,Papua New Guinea,3,Both,22,All ages,970,Other non-rheumatic valve diseases,1,Number,1990,47.21612834626754,101.57979527053124,13.848160545616565
2,DALYs (Disability-Adjusted Life Years),26,Papua New Guinea,3,Both,22,All ages,971,Nonalcoholic fatty liver disease including cirrhosis,1,Number,1990,203.6175372714223,348.87865034889205,109.15952880222639
2,DALYs (Disability-Adjusted Life Years),26,Papua New Guinea,3,Both,22,All ages,975,Diabetes mellitus type 1,1,Number,1990,2601.660217993981,3400.5911704483874,1902.8706895161004
2,DALYs (Disability-Adjusted Life Years),26,Papua New Guinea,3,Both,22,All ages,976,Diabetes mellitus type 2,1,Number,1990,52586.003373712265,67721.36235924032,40018.155447544166
2,DALYs (Disability-Adjusted Life Years),26,Papua New Guinea,3,Both,22,All ages,977,Atopic dermatitis,1,Number,1990,3860.34369020961,6541.98421544001,1996.9785068117653
2,DALYs (Disability-Adjusted Life Years),26,Papua New Guinea,3,Both,22,All ages,978,Contact dermatitis,1,Number,1990,906.3160797813331,1388.0087094716641,560.2922933813479
2,DALYs (Disability-Adjusted Life Years),26,Papua New Guinea,3,Both,22,All ages,979,Seborrhoeic dermatitis,1,Number,1990,103.47093796341498,167.42610114721717,59.67750767493494
2,DALYs (Disability-Adjusted Life Years),38,Mongolia,3,Both,22,All ages,568,Major depressive disorder,1,Number,1990,10473.25635247888,14581.072545752642,6977.562696045887
2,DALYs (Disability-Adjusted Life Years),38,Mongolia,3,Both,22,All ages,569,Dysthymia,1,Number,1990,1877.6874736770762,2731.4272557211434,1184.9800839576965
2,DALYs (Disability-Adjusted Life Years),38,Mongolia,3,Both,22,All ages,573,Anorexia nervosa,1,Number,1990,182.71594304042551,303.0840901645066,102.68517749613414
2,DALYs (Disability-Adjusted Life Years),38,Mongolia,3,Both,22,All ages,574,Bulimia nervosa,1,Number,1990,418.76879709316216,700.1521588492387,225.00980463560137
2,DALYs (Disability-Adjusted Life Years),38,Mongolia,3,Both,22,All ages,675,Other vision loss,1,Number,1990,1405.5129765962547,1917.33436549194,979.6062930751536
